Date,0
2009-05-31,0.04386679745248919
2009-06-30,-0.004702411659253731
2009-07-31,0.053549874900880104
2009-08-31,0.028789398863219677
2009-09-30,0.033717304831727246
2009-10-31,-0.013907812069516086
2009-11-30,0.05566869398078053
2009-12-31,-0.00405005369801472
2010-01-31,-0.023194446823658975
2010-02-28,0.024199441542705234
2010-03-31,0.03781097274607211
2010-04-30,0.02134318966652407
2010-05-31,-0.04745153627738517
2010-06-30,-0.026396791177070226
2010-07-31,0.03957980219139626
2010-08-31,-0.014581154862534328
2010-09-30,0.060874295824284684
2010-10-31,0.013127170166747769
2010-11-30,0.0009640620879004854
2010-12-31,0.0029805814405627516
2011-01-31,-0.02200184957867233
2011-02-28,0.022069808873210948
2011-03-31,0.004048887641038896
2011-04-30,0.030053192149559375
2011-05-31,0.0028528766185171614
2011-06-30,-0.013733936155624092
2011-07-31,0.028984552440545132
2011-08-31,0.046361429881333134
2011-09-30,-0.005580331306480996
2011-10-31,0.01468661975500286
2011-11-30,0.008737783068774414
2011-12-31,-0.018750300634159237
2012-01-31,0.030598823270915766
2012-02-29,-0.009766547136323099
2012-03-31,-0.011066433987092944
2012-04-30,0.01084973221446147
2012-05-31,-0.0009604022355850584
2012-06-30,0.005390298944444452
2012-07-31,0.012627217729358152
2012-08-31,0.011208932271955399
2012-09-30,0.007501792163157444
2012-10-31,-0.01043210735230355
2012-11-30,0.0021869331982546374
2012-12-31,-0.011550716708298488
2013-01-31,-0.004369122691520641
2013-02-28,-0.008706623186586996
2013-03-31,0.005034183926319526
2013-04-30,-0.006396980541086688
2013-05-31,-0.03107792150972204
2013-06-30,-0.03904498298289669
2013-07-31,0.017246716547155316
2013-08-31,0.00626556252446003
2013-09-30,-0.007602347413410515
2013-10-31,0.007130412380925736
2013-11-30,-0.018190306834888453
2013-12-31,-0.011829705167412833
2014-01-31,0.02009608393491573
2014-02-28,0.021049227247881667
2014-03-31,-0.00541920952341863
2014-04-30,0.007107570994036276
2014-05-31,0.001814803252584167
2014-06-30,0.016645571748669027
2014-07-31,-0.00903334465007676
2014-08-31,0.016447147511614683
2014-09-30,-0.022664646341320493
2014-10-31,0.0014332033827001351
2014-11-30,0.008797277467802773
2014-12-31,0.01091421203626293
2015-01-31,0.041145549216070776
2015-02-28,-0.025585857245708873
2015-03-31,-0.004306477950587688
2015-04-30,-0.008240461327522635
2015-05-31,-0.0034285799508728737
2015-06-30,-0.01626477198630295
2015-07-31,-0.003777850918919527
2015-08-31,0.0010819795172529994
2015-09-30,-0.0024339891522938304
2015-10-31,0.012696131495022862
2015-11-30,-0.019203467064995247
2015-12-31,-0.0037057855472023317
2016-01-31,0.021713124069557024
2016-02-29,0.03344875107912995
2016-03-31,0.004160406675508707
2016-04-30,0.011176660909452109
2016-05-31,-0.012144558155958707
2016-06-30,0.038494931029692536
2016-07-31,0.013871785198989793
2016-08-31,-0.010703047919848848
2016-09-30,-0.001989202078643492
2016-10-31,-0.020332995190238783
2016-11-30,-0.03980077245817099
2016-12-31,-0.0038986329704832874
2017-01-31,0.017169972726321304
2017-02-28,0.015823365752612575
2017-03-31,-0.0026601924020026838
2017-04-30,0.00946793008131555
2017-05-31,0.005827639753773006
2017-06-30,-0.0024291422243380833
2017-07-31,0.006231496191641931
2017-08-31,0.019408507937181255
2017-09-30,-0.012162325563800324
2017-10-31,0.0006344404612252945
2017-11-30,0.005970112018839006
2017-12-31,0.011203173743761754
2018-01-31,0.00569262697786844
2018-02-28,-0.016337663262097856
2018-03-31,0.006364743178685869
2018-04-30,-0.006741345162290716
2018-05-31,0.0049546439886826756
2018-06-30,-0.006427635528844773
2018-07-31,-0.005093962649564068
2018-08-31,0.0016312958182628165
2018-09-30,-0.0077701143206466905
2018-10-31,-0.008671448912131004
2018-11-30,0.00785479407859146
2018-12-31,0.017794511045638055
2019-01-31,0.016460143780672995
2019-02-28,-0.0010637994158923568
2019-03-31,0.012023599032685626
2019-04-30,-0.0019199146457906336
2019-05-31,0.015152596438722177
2019-06-30,0.029063652726584992
2019-07-31,0.002880905532094797
2019-08-31,0.04422677977240562
2019-09-30,-0.012851691620436504
2019-10-31,0.006358320847902199
2019-11-30,-0.005184225681732841
2019-12-31,0.004162430986749247
2020-01-31,0.029968302436829814
2020-02-29,0.006669730480025702
2020-03-31,0.0023761558281538645
2020-04-30,0.032428553391342166
2020-05-31,0.006528768454594833
2020-06-30,0.009350250256345055
2020-07-31,0.042232723441885264
2020-08-31,-0.007009280975880784
2020-09-30,-0.012629885403725213
2020-10-31,-0.012392832611442391
2020-11-30,0.0005065384342714564
2020-12-31,0.017510002072624736
2021-01-31,-0.018467636327401095
2021-02-28,-0.02821386600407079
2021-03-31,-0.011947978595226286
2021-04-30,0.020070455670885785
2021-05-31,0.01911091883474312
2021-06-30,-0.005598844177350109
2021-07-31,0.017737145503884954
2021-08-31,0.0018452001406033484
2021-09-30,-0.02029563405669977
2021-10-31,0.016497231888367533
2021-11-30,0.004209135988833626
2021-12-31,0.007549737584201716
2022-01-31,-0.019632224870636934
2022-02-28,0.007654452666348058
2022-03-31,-0.00696046516165421
2022-04-30,-0.03920464876309375
2022-05-31,-0.01363090560766337
2022-06-30,-0.015448119060039392
2022-07-31,0.008402724860522352
2022-08-31,-0.0225104875625147
2022-09-30,-0.03768607078322254
2022-10-31,-0.011427664293765051
2022-11-30,0.044312516596964835
2022-12-31,-0.022551245652960746
2023-01-31,0.05089356820643827
2023-02-28,-0.030473763915148
2023-03-31,0.04004804976775045
2023-04-30,0.009457140952618102
2023-05-31,-0.006234346867388928
2023-06-30,0.021974778365053634
2023-07-31,0.01302545234824587
2023-08-31,-0.014520297885781352
2023-09-30,-0.04496724160108785
2023-10-31,-0.01646230356673374
2023-11-30,0.0781130170358763
2023-12-31,0.04523148695313758
2024-01-31,0.006434456070040013
2024-02-29,0.03286962750891561
2024-03-31,0.03221245280560168
2024-04-30,-0.035657063986371196
2024-05-31,0.04064261508013125
2024-06-30,0.027036224796353363
2024-07-31,0.019226851138039902
2024-08-31,0.021602699722366846
2024-09-30,0.023044025303801736
2024-10-31,-0.005596948252838095
2024-11-30,0.02149678852031194
2024-12-31,-0.024962275103880036
2025-01-31,0.025412605717934175
2025-02-28,0.010227968165033456
2025-03-31,-0.006650440609034088
2025-04-30,0.005021351595483979
2025-05-31,0.018466277219807113
2025-06-30,0.02677896109961199
2025-07-31,0.006296963621573426
2025-08-31,0.018624488940773287
2025-09-30,0.04394953491081028
2025-10-31,0.01986088908630585
2025-11-30,0.012354850462269126
2025-12-31,-0.0001008888407045749
2026-01-31,0.029526346131789585
2026-02-28,-0.006732707075654095
